"id","state","income","subscribed","survey"
1767,"NY",88812.2111752739,NA,"July2022"
1768,"NY",88360.8403042336,0,"July2022"
1769,"NY",86294.7124032027,NA,"July2022"
1770,"CA",115032.798364248,NA,"July2022"
1771,"CA",78593.621316811,NA,"July2022"
1772,"NY",78021.8486795761,NA,"July2022"
1773,"CA",46228.4260291836,NA,"July2022"
1774,"CA",83580.1363252932,1,"July2022"
1775,"CA",99139.261986596,NA,"July2022"
1776,"CA",101361.657030915,0,"July2022"
1777,"NY",73530.2889122389,0,"July2022"
1778,"NY",80115.4532937034,NA,"July2022"
1779,"NY",88903.9750151447,NA,"July2022"
1780,"NY",96281.1075870197,NA,"July2022"
1781,"NY",90147.8506310639,NA,"July2022"
1782,"NY",87521.0059050427,NA,"July2022"
1783,"CA",96228.9270624173,1,"July2022"
1784,"NY",71599.4778745568,NA,"July2022"
1785,"NY",75110.5085589849,NA,"July2022"
1786,"CA",80335.688061432,0,"July2022"
1787,"NY",92181.4009762877,NA,"July2022"
1788,"CA",72143.9260506725,NA,"July2022"
1789,"CA",73882.1517973807,0,"July2022"
1790,"NY",62387.2212674595,NA,"July2022"
1791,"CA",86384.0763659791,NA,"July2022"
1792,"CA",74464.6335395583,NA,"July2022"
1793,"NY",87196.5876104482,0,"July2022"
1794,"NY",88438.4157477708,NA,"July2022"
1795,"CA",101625.449953027,NA,"July2022"
1796,"NY",93466.8265331812,NA,"July2022"
1797,"NY",97885.2796149451,NA,"July2022"
1798,"CA",81534.258035203,0,"July2022"
1799,"NY",98175.7510646195,0,"July2022"
1800,"CA",69665.9266106165,0,"July2022"
1801,"NY",78841.9965615831,0,"July2022"
1802,"CA",83567.6349117698,NA,"July2022"
1803,"NY",67695.1614655117,0,"July2022"
1804,"NY",68279.6274916423,0,"July2022"
1805,"CA",48084.069867091,0,"July2022"
1806,"NY",94271.9807208525,NA,"July2022"
1807,"CA",87809.5149104011,NA,"July2022"
1808,"CA",89105.7739424673,0,"July2022"
1809,"CA",94667.814606868,NA,"July2022"
1810,"NY",82120.0930372271,0,"July2022"
1811,"CA",97011.2487016587,NA,"July2022"
1812,"CA",98649.6557689052,NA,"July2022"
1813,"CA",95592.2415724388,NA,"July2022"
1814,"NY",79406.2140079449,NA,"July2022"
1815,"NY",75948.2219867319,NA,"July2022"
1816,"NY",69734.8307281831,NA,"July2022"
1817,"NY",114723.066289352,NA,"July2022"
1818,"CA",122901.135674316,1,"July2022"
1819,"CA",76189.7751420026,NA,"July2022"
1820,"NY",82153.3320511347,1,"July2022"
1821,"NY",88762.9865110555,0,"July2022"
1822,"NY",78605.6869421021,NA,"July2022"
1823,"CA",66880.4672681514,0,"July2022"
1824,"CA",83588.1101077402,0,"July2022"
1825,"CA",109551.331044354,NA,"July2022"
1826,"NY",51842.9197579764,NA,"July2022"
1827,"NY",96069.0598830551,NA,"July2022"
1828,"NY",87516.6818883932,NA,"July2022"
1829,"NY",87614.9516698743,NA,"July2022"
1830,"CA",99400.988199154,NA,"July2022"
1831,"NY",81492.9484155501,1,"July2022"
1832,"NY",88932.4674903269,0,"July2022"
1833,"NY",89150.2705175913,0,"July2022"
1834,"CA",76775.533389643,NA,"July2022"
1835,"NY",71718.2279281619,0,"July2022"
1836,"CA",70528.6659666284,0,"July2022"
1837,"NY",74691.5200290688,NA,"July2022"
1838,"CA",99976.6648746334,NA,"July2022"
1839,"NY",95705.1659640732,NA,"July2022"
1840,"NY",81177.7697634177,NA,"July2022"
1841,"CA",79321.0367528066,0,"July2022"
1842,"CA",66762.2395424477,0,"July2022"
1843,"NY",71822.5254205491,NA,"July2022"
1844,"NY",92943.0190311801,0,"July2022"
1845,"CA",74961.1643645915,0,"July2022"
1846,"NY",73771.9884198417,NA,"July2022"
1847,"CA",54610.8667270527,0,"July2022"
1848,"CA",107052.533022326,NA,"July2022"
1849,"CA",70709.0724724603,0,"July2022"
1850,"CA",52588.0766474775,NA,"July2022"
1851,"NY",77981.8121727229,NA,"July2022"
1852,"CA",83793.3379178808,NA,"July2022"
1853,"CA",100785.425794197,NA,"July2022"
1854,"NY",70935.1273913622,0,"July2022"
1855,"NY",81032.1197192913,NA,"July2022"
1856,"CA",82047.3449815387,NA,"July2022"
1857,"NY",84125.1324244031,NA,"July2022"
1858,"NY",88137.7641710271,NA,"July2022"
1859,"NY",64051.3066006528,0,"July2022"
1860,"CA",92630.5906775193,NA,"July2022"
1861,"CA",90715.8743141459,NA,"July2022"
1862,"NY",82447.1212232907,NA,"July2022"
1863,"CA",91825.457518161,0,"July2022"
1864,"NY",64291.583935481,NA,"July2022"
1865,"NY",87001.0299310919,0,"July2022"
1866,"NY",100487.709833445,NA,"July2022"
1867,"NY",82927.7554289359,NA,"July2022"
1868,"CA",91475.2977065404,NA,"July2022"
1869,"CA",72515.3023484997,NA,"July2022"
1870,"NY",80067.8727803424,0,"July2022"
1871,"NY",88827.9925445248,NA,"July2022"
1872,"CA",77541.571799946,NA,"July2022"
1873,"CA",75350.1661424109,0,"July2022"
1874,"NY",94259.2097004798,0,"July2022"
1875,"CA",84875.0583787866,NA,"July2022"
1876,"NY",78567.7187671486,NA,"July2022"
1877,"CA",71793.7581137385,0,"July2022"
1878,"NY",73002.2459014968,NA,"July2022"
1879,"CA",86005.6371417519,NA,"July2022"
1880,"NY",70585.263680008,NA,"July2022"
1881,"CA",63125.6389890814,NA,"July2022"
1882,"NY",75072.9752749231,1,"July2022"
1883,"NY",87785.7249592342,0,"July2022"
1884,"CA",87475.2747104615,NA,"July2022"
1885,"NY",71899.478370478,1,"July2022"
1886,"NY",86024.7038676466,NA,"July2022"
1887,"NY",77095.4438742655,0,"July2022"
1888,"CA",63100.88268039,NA,"July2022"
1889,"CA",66120.9412771383,NA,"July2022"
1890,"CA",95050.3922151157,NA,"July2022"
1891,"CA",84537.2831620016,NA,"July2022"
1892,"CA",83950.637976204,1,"July2022"
1893,"NY",67861.2236756196,0,"July2022"
1894,"NY",87818.4581675341,NA,"July2022"
1895,"NY",87889.2772340283,0,"July2022"
1896,"CA",99840.6052860585,0,"July2022"
1897,"NY",108633.547502292,NA,"July2022"
1898,"NY",79153.0563997306,NA,"July2022"
1899,"CA",67481.5071326776,NA,"July2022"
1900,"CA",75504.8438747229,NA,"July2022"
1901,"NY",90709.6898442698,NA,"July2022"
1902,"CA",63704.3178297485,NA,"July2022"
1903,"CA",74122.623437286,NA,"July2022"
1904,"NY",85420.0637746343,NA,"July2022"
1905,"NY",70304.527915877,NA,"July2022"
1906,"NY",92839.3417133495,NA,"July2022"
1907,"NY",79599.3590039886,1,"July2022"
1908,"CA",69054.1139365405,NA,"July2022"
1909,"CA",94040.7642469705,NA,"July2022"
1910,"NY",83694.2950198487,NA,"July2022"
1911,"NY",76496.8617318204,0,"July2022"
1912,"CA",74607.1422623771,NA,"July2022"
1913,"CA",97487.8973578567,NA,"July2022"
1914,"NY",91119.3597360256,NA,"July2022"
1915,"NY",90101.4930387767,0,"July2022"
1916,"CA",76037.9160901795,0,"July2022"
1917,"CA",83705.4074706105,NA,"July2022"
1918,"NY",81470.679823968,NA,"July2022"
1919,"NY",90555.0338953338,NA,"July2022"
1920,"NY",78459.2477060419,0,"July2022"
1921,"NY",80668.3624481061,0,"July2022"
1922,"NY",80606.536881104,NA,"July2022"
1923,"NY",72539.4114814411,0,"July2022"
1924,"CA",86157.526167511,NA,"July2022"
1925,"CA",95353.3739594846,0,"July2022"
1926,"CA",57871.1588145963,0,"July2022"
1927,"NY",76494.8982910372,0,"July2022"
1928,"NY",89477.2073858321,0,"July2022"
1929,"CA",82283.6413141446,NA,"July2022"
1930,"CA",99830.3905849603,NA,"July2022"
1931,"CA",84781.5450025693,NA,"July2022"
1932,"NY",77026.550724353,NA,"July2022"
1933,"NY",77666.1167187623,NA,"July2022"
1934,"NY",79393.2929080951,0,"July2022"
1935,"NY",47362.4141553154,0,"July2022"
1936,"CA",105476.540033001,NA,"July2022"
1937,"CA",73039.5125278138,0,"July2022"
1938,"CA",80369.4048119183,0,"July2022"
1939,"CA",68365.0329600331,0,"July2022"
1940,"NY",81376.9334097415,NA,"July2022"
1941,"NY",78813.7712054632,NA,"July2022"
1942,"CA",111283.72303895,NA,"July2022"
1943,"NY",86546.5297759855,NA,"July2022"
1944,"NY",98716.2165290175,NA,"July2022"
1945,"NY",110394.968754433,0,"July2022"
1946,"CA",104555.727685366,NA,"July2022"
1947,"CA",74013.4893550399,NA,"July2022"
1948,"CA",87508.702899725,NA,"July2022"
1949,"NY",83295.5386942854,NA,"July2022"
1950,"NY",105679.838893128,0,"July2022"
1951,"NY",74596.2770968584,0,"July2022"
1952,"NY",71931.2395729662,NA,"July2022"
1953,"CA",82217.5524565771,0,"July2022"
1954,"CA",73970.9300634603,0,"July2022"
1955,"NY",79166.7518334722,0,"July2022"
1956,"CA",100025.337428177,NA,"July2022"
1957,"CA",99397.1953559745,1,"July2022"
1958,"CA",69856.875413709,1,"July2022"
1959,"NY",107342.628977268,0,"July2022"
1960,"NY",82244.9892380503,NA,"July2022"
1961,"CA",73144.6103214017,NA,"July2022"
1962,"CA",72773.9686297081,1,"July2022"
1963,"NY",81234.7162945611,NA,"July2022"
1964,"CA",89278.0170035926,1,"July2022"
1965,"CA",77087.4608141299,0,"July2022"
1966,"NY",75747.7850596633,0,"July2022"
1967,"NY",85275.7032164494,NA,"July2022"
1968,"NY",77851.3805338591,NA,"July2022"
1969,"NY",82758.224475222,1,"July2022"
1970,"NY",88137.2933304433,0,"July2022"
1971,"NY",83408.3671955682,NA,"July2022"
1972,"NY",66596.1370397271,0,"July2022"
1973,"CA",90277.175331821,0,"July2022"
1974,"CA",79356.9165009988,NA,"July2022"
1975,"CA",88207.066244434,NA,"July2022"
1976,"CA",94642.6767182367,0,"July2022"
1977,"NY",98186.3543567423,0,"July2022"
1978,"CA",76425.6857690154,0,"July2022"
1979,"NY",79243.0817611119,1,"July2022"
1980,"CA",82276.8592072483,0,"July2022"
1981,"CA",102325.256182999,NA,"July2022"
1982,"NY",61210.1825876565,NA,"July2022"
1983,"CA",65140.3085006557,0,"July2022"
1984,"CA",95373.6437981274,0,"July2022"
1985,"NY",74472.2916968491,NA,"July2022"
1986,"NY",79113.9059386083,NA,"July2022"
1987,"CA",93309.9773454595,NA,"July2022"
1988,"NY",65949.0733598633,NA,"July2022"
1989,"CA",66129.5323151853,1,"July2022"
1990,"NY",84917.6681519658,0,"July2022"
1991,"CA",94209.1529761436,0,"July2022"
1992,"NY",75371.5349786257,1,"July2022"
1993,"NY",68800.1473145191,NA,"July2022"
1994,"NY",83779.1923485124,0,"July2022"
1995,"NY",97565.3791281426,NA,"July2022"
1996,"NY",69866.6909524459,NA,"July2022"
1997,"NY",65164.7436259009,1,"July2022"
1998,"CA",67717.2860681151,0,"July2022"
1999,"NY",72073.9138893347,NA,"July2022"
2000,"NY",75851.9501120596,NA,"July2022"
2001,"CA",83622.9030966517,NA,"July2022"
2002,"NY",80655.4136982517,NA,"July2022"
2003,"NY",67715.9705944122,NA,"July2022"
2004,"NY",86204.2664066001,NA,"July2022"
2005,"NY",87924.7222815103,NA,"July2022"
2006,"NY",72641.792708367,NA,"July2022"
2007,"NY",70990.3650018585,NA,"July2022"
2008,"NY",61769.6395645358,NA,"July2022"
2009,"CA",103231.37233205,0,"July2022"
2010,"CA",86313.1788887352,1,"July2022"
2011,"NY",94639.4305442315,0,"July2022"
2012,"NY",79654.0322788227,0,"July2022"
2013,"CA",97483.3050113247,NA,"July2022"
2014,"CA",76174.0198410538,0,"July2022"
2015,"CA",88222.4533465284,1,"July2022"
2016,"CA",90731.8341253081,NA,"July2022"
2017,"NY",79304.7581386531,NA,"July2022"
2018,"NY",81229.2492277824,NA,"July2022"
2019,"CA",82554.011703938,0,"July2022"
2020,"NY",84859.6669847574,0,"July2022"
2021,"NY",74566.5041760032,NA,"July2022"
2022,"NY",80764.035621847,0,"July2022"
2023,"CA",86149.2820512907,1,"July2022"
2024,"CA",82555.3751399634,1,"July2022"
2025,"NY",85502.4910788157,NA,"July2022"
2026,"CA",64359.9768098593,NA,"July2022"
2027,"CA",77524.6916439067,NA,"July2022"
2028,"CA",93336.0426105396,NA,"July2022"
2029,"CA",84589.6609235459,NA,"July2022"
2030,"CA",78771.3205156194,NA,"July2022"
2031,"NY",76070.7780222479,NA,"July2022"
2032,"NY",82735.6947885426,NA,"July2022"
2033,"CA",94627.4888466908,NA,"July2022"
2034,"CA",86409.3980848663,NA,"July2022"
2035,"CA",96727.097883647,NA,"July2022"
2036,"NY",74063.2076156763,0,"July2022"
2037,"NY",47212.0043472668,NA,"July2022"
2038,"NY",95595.2206317962,NA,"July2022"
2039,"CA",69991.685980342,NA,"July2022"
2040,"CA",97145.5674466877,0,"July2022"
2041,"NY",87985.8811164887,0,"July2022"
2042,"CA",94955.3040052197,NA,"July2022"
2043,"CA",89937.6479481949,NA,"July2022"
2044,"NY",84512.8510725317,NA,"July2022"
2045,"NY",69048.7717848224,NA,"July2022"
2046,"CA",77700.2893323279,0,"July2022"
2047,"CA",120210.587036758,NA,"July2022"
2048,"CA",94323.9285006022,0,"July2022"
2049,"NY",74829.1320666636,NA,"July2022"
2050,"NY",91753.6422164815,NA,"July2022"
2051,"NY",73697.5247689883,NA,"July2022"
2052,"NY",90821.2378932229,1,"July2022"
2053,"NY",70140.7609914562,0,"July2022"
2054,"CA",92758.3891434282,0,"July2022"
2055,"NY",66308.5121551132,NA,"July2022"
2056,"CA",87684.8398767317,1,"July2022"
2057,"Other",55860.8473683013,NA,"July2022"
2058,"Other",66236.908619193,NA,"July2022"
2059,"Other",53141.9559271973,NA,"July2022"
2060,"Other",55823.6771028423,NA,"July2022"
2061,"Other",68805.5522899078,NA,"July2022"
2062,"Other",79060.677389713,NA,"July2022"
2063,"Other",68370.3925082256,0,"July2022"
2064,"Other",56981.651826589,0,"July2022"
2065,"Other",68467.831770798,0,"July2022"
2066,"Other",64391.8424250467,NA,"July2022"
2067,"Other",55635.1116366954,NA,"July2022"
2068,"Other",57540.5125024369,NA,"July2022"
2069,"Other",85825.3513473619,0,"July2022"
2070,"Other",62840.0119351374,0,"July2022"
2071,"Other",67476.1552617869,NA,"July2022"
2072,"Other",90575.5030598204,0,"July2022"
2073,"Other",54621.5249027481,0,"July2022"
2074,"Other",69231.3837811143,NA,"July2022"
2075,"Other",52377.6286811489,0,"July2022"
2076,"Other",72730.3370505519,NA,"July2022"
2077,"Other",56282.3420505786,NA,"July2022"
2078,"Other",79706.750681762,0,"July2022"
2079,"Other",67056.0882259131,0,"July2022"
2080,"Other",51861.9990224287,NA,"July2022"
2081,"Other",60992.8151408566,0,"July2022"
2082,"Other",59833.0682731357,NA,"July2022"
2083,"Other",69594.9494247513,0,"July2022"
2084,"Other",76004.298114131,0,"July2022"
2085,"Other",40774.7603416019,NA,"July2022"
2086,"Other",75202.9422860503,NA,"July2022"
2087,"Other",75386.062947689,0,"July2022"
2088,"Other",61295.9484898548,0,"July2022"
2089,"Other",99504.645315777,0,"July2022"
2090,"Other",58156.783232009,NA,"July2022"
2091,"Other",45880.1555922076,NA,"July2022"
2092,"Other",42747.3462194805,0,"July2022"
2093,"Other",61170.5815915316,0,"July2022"
2094,"Other",77237.6267525943,NA,"July2022"
2095,"Other",74682.8986152964,NA,"July2022"
2096,"Other",71637.0877087313,NA,"July2022"
2097,"Other",62333.4858698684,NA,"July2022"
2098,"Other",67363.8290163772,NA,"July2022"
2099,"Other",58687.1399867154,NA,"July2022"
2100,"Other",59070.5860358799,0,"July2022"
2101,"Other",59704.7977393482,NA,"July2022"
2102,"Other",81187.7258587888,0,"July2022"
2103,"Other",65738.9781690788,0,"July2022"
2104,"Other",76718.0057031044,0,"July2022"
2105,"Other",52899.3943256378,0,"July2022"
2106,"Other",69232.8899658321,NA,"July2022"
2107,"Other",43244.6223482962,NA,"July2022"
2108,"Other",76449.1155976891,NA,"July2022"
2109,"Other",38968.2021234914,NA,"July2022"
2110,"Other",64152.7810996126,0,"July2022"
2111,"Other",56467.0349837482,0,"July2022"
2112,"Other",56861.2535256043,NA,"July2022"
2113,"Other",47935.6983715735,0,"July2022"
2114,"Other",74445.5738452359,NA,"July2022"
2115,"Other",61500.6004166166,NA,"July2022"
2116,"Other",86713.1799134601,0,"July2022"
2117,"Other",78444.5536890949,0,"July2022"
2118,"Other",63268.3205300083,NA,"July2022"
2119,"Other",56538.2236281574,0,"July2022"
2120,"Other",68981.3462448187,0,"July2022"
2121,"Other",80034.7146874011,NA,"July2022"
2122,"Other",69769.3530317922,0,"July2022"
2123,"Other",78122.7555716924,0,"July2022"
2124,"Other",53516.7006897207,NA,"July2022"
2125,"Other",66749.2969646263,NA,"July2022"
2126,"Other",75507.7999938092,0,"July2022"
2127,"Other",77551.5736520684,NA,"July2022"
2128,"Other",53435.3910664849,NA,"July2022"
2129,"Other",45962.2526309261,0,"July2022"
2130,"Other",89582.9258936971,NA,"July2022"
2131,"Other",69305.6589682771,1,"July2022"
2132,"Other",68035.2611765847,NA,"July2022"
2133,"Other",62606.0700696511,NA,"July2022"
2134,"Other",50611.0396131281,0,"July2022"
2135,"Other",44330.5943078254,0,"July2022"
2136,"Other",64772.6317648317,NA,"July2022"
2137,"Other",69365.6494157203,NA,"July2022"
2138,"Other",50163.3803706304,0,"July2022"
2139,"Other",54313.5940809,0,"July2022"
2140,"Other",79907.3179201773,NA,"July2022"
2141,"Other",57225.6721635501,0,"July2022"
2142,"Other",49307.6284527513,0,"July2022"
2143,"Other",59435.2049437121,NA,"July2022"
2144,"Other",44108.500482808,0,"July2022"
2145,"Other",51657.1738233286,0,"July2022"
2146,"Other",91222.5863910132,0,"July2022"
2147,"Other",57665.215499366,NA,"July2022"
2148,"Other",56376.1706908516,NA,"July2022"
2149,"Other",73297.9254033257,NA,"July2022"
2150,"Other",55920.990132142,0,"July2022"
2151,"Other",55495.7857696386,NA,"July2022"
2152,"Other",46456.9995730009,NA,"July2022"
2153,"Other",64749.52052992,0,"July2022"
2154,"Other",65316.3745169779,0,"July2022"
2155,"Other",61046.4526164768,0,"July2022"
2156,"Other",81348.6279786121,0,"July2022"
2157,"Other",54400.8980573117,0,"July2022"
2158,"Other",69284.1582022787,0,"July2022"
2159,"Other",66240.8528971358,NA,"July2022"
2160,"Other",71689.3917509974,NA,"July2022"
2161,"Other",41139.3504666761,NA,"July2022"
2162,"Other",53698.1811937744,0,"July2022"
2163,"Other",79889.0551997094,0,"July2022"
2164,"Other",47929.8855822617,NA,"July2022"
2165,"Other",67740.0626009184,0,"July2022"
2166,"Other",73601.4327138796,NA,"July2022"
2167,"Other",47175.9640248568,NA,"July2022"
2168,"Other",56990.4951983962,NA,"July2022"
2169,"Other",77776.0678869165,0,"July2022"
2170,"Other",71060.2789537347,0,"July2022"
2171,"Other",48370.2850587196,NA,"July2022"
2172,"Other",85135.4269657807,1,"July2022"
2173,"Other",52789.0329803944,0,"July2022"
2174,"Other",60995.6388199652,NA,"July2022"
2175,"Other",28971.6815311028,0,"July2022"
2176,"Other",52676.329004752,NA,"July2022"
2177,"Other",82188.5480828731,0,"July2022"
2178,"Other",68546.8217508589,NA,"July2022"
2179,"Other",38786.4517958009,0,"July2022"
2180,"Other",57846.5590396377,0,"July2022"
2181,"Other",60017.5352603077,0,"July2022"
2182,"Other",63073.2191731177,NA,"July2022"
2183,"Other",64145.0928113134,0,"July2022"
2184,"Other",53723.2017600246,NA,"July2022"
2185,"Other",76844.3852275213,NA,"July2022"
2186,"Other",47476.2058592148,NA,"July2022"
2187,"Other",73722.7957525,NA,"July2022"
2188,"Other",67022.3002278084,1,"July2022"
2189,"Other",53648.1438165467,0,"July2022"
2190,"Other",41224.7724949265,NA,"July2022"
2191,"Other",59818.4654613628,NA,"July2022"
2192,"Other",75126.8938716269,0,"July2022"
2193,"Other",87765.2251935611,0,"July2022"
2194,"Other",58089.1268701829,0,"July2022"
2195,"Other",49326.0207572187,NA,"July2022"
2196,"Other",72035.5673213062,1,"July2022"
2197,"Other",35048.7703999786,0,"July2022"
2198,"Other",90166.6616084242,0,"July2022"
2199,"Other",61148.0815102991,0,"July2022"
2200,"Other",63897.543812914,NA,"July2022"
2201,"Other",57595.5991737476,NA,"July2022"
2202,"Other",69433.5068833233,NA,"July2022"
2203,"Other",74715.5542399918,NA,"July2022"
2204,"Other",28927.1977614506,0,"July2022"
2205,"Other",56375.9682223828,0,"July2022"
2206,"Other",87383.4138857969,NA,"July2022"
2207,"Other",63658.7776901364,NA,"July2022"
2208,"Other",73812.5071114142,0,"July2022"
2209,"Other",75573.7263416496,0,"July2022"
2210,"Other",57971.0109489748,NA,"July2022"
2211,"Other",66473.7858165897,NA,"July2022"
2212,"Other",50587.7748708207,1,"July2022"
2213,"Other",61056.5065160777,NA,"July2022"
2214,"Other",89515.9678332884,0,"July2022"
2215,"Other",71731.8914321438,0,"July2022"
2216,"Other",63200.3990446248,0,"July2022"
2217,"Other",48306.1886074051,0,"July2022"
2218,"Other",85841.3131498512,NA,"July2022"
2219,"Other",83405.1488629225,NA,"July2022"
2220,"Other",51119.7045465874,0,"July2022"
2221,"Other",53389.3709953765,0,"July2022"
2222,"Other",67960.5529498977,0,"July2022"
2223,"Other",69294.0999653711,0,"July2022"
2224,"Other",56408.5632373113,0,"July2022"
2225,"Other",45312.0987734258,0,"July2022"
2226,"Other",56310.9765986301,NA,"July2022"
2227,"Other",53015.5236213344,NA,"July2022"
2228,"Other",49747.7181556158,0,"July2022"
2229,"Other",64339.7984221398,0,"July2022"
2230,"Other",49873.0440700292,0,"July2022"
2231,"Other",70494.3602713752,NA,"July2022"
2232,"Other",73851.1673740652,NA,"July2022"
2233,"Other",57106.3658322206,0,"July2022"
2234,"Other",53400.8973182217,0,"July2022"
2235,"Other",73156.7566580511,NA,"July2022"
2236,"Other",83822.0739432893,NA,"July2022"
2237,"Other",60086.7782551978,NA,"July2022"
2238,"Other",82640.1465932348,NA,"July2022"
2239,"Other",73534.8412841225,0,"July2022"
2240,"Other",56247.0328074687,0,"July2022"
2241,"Other",61827.0576277487,0,"July2022"
2242,"Other",72491.8040676643,0,"July2022"
2243,"Other",41777.1024427485,0,"July2022"
2244,"Other",46080.4246640595,NA,"July2022"
2245,"Other",65654.0693949593,0,"July2022"
2246,"Other",70421.0141595345,NA,"July2022"
2247,"Other",86200.8071951699,NA,"July2022"
2248,"Other",75303.0900807827,0,"July2022"
2249,"Other",60174.3227922771,0,"July2022"
2250,"Other",69458.1461046861,NA,"July2022"
2251,"Other",54706.5679410278,0,"July2022"
2252,"Other",60398.9437155604,NA,"July2022"
2253,"Other",68825.7060233183,0,"July2022"
2254,"Other",57955.6297606651,NA,"July2022"
2255,"Other",77479.4174913477,NA,"July2022"
2256,"Other",85245.3657589304,0,"July2022"
2257,"Other",41192.7157393933,0,"July2022"
2258,"Other",64461.025477537,NA,"July2022"
2259,"Other",65156.6645039833,NA,"July2022"
2260,"Other",58418.0454468653,NA,"July2022"
2261,"Other",72163.0968455429,NA,"July2022"
2262,"Other",60275.3744315302,0,"July2022"
2263,"Other",83369.7507068279,NA,"July2022"
2264,"Other",47374.7422403353,0,"July2022"
2265,"Other",52448.1234285264,0,"July2022"
2266,"Other",38677.6258260599,0,"July2022"
2267,"Other",40393.4536173083,NA,"July2022"
2268,"Other",55139.1042384728,0,"July2022"
2269,"Other",59557.7939221376,0,"July2022"
2270,"Other",58205.0634217968,0,"July2022"
2271,"Other",75011.7394020175,NA,"July2022"
2272,"Other",54630.5527608811,0,"July2022"
2273,"Other",57230.5435668528,NA,"July2022"
2274,"Other",50346.5989413756,0,"July2022"
2275,"Other",63303.6527404065,NA,"July2022"
2276,"Other",48806.2496228495,NA,"July2022"
2277,"Other",68934.3486134658,NA,"July2022"
2278,"Other",52465.3247625368,0,"July2022"
2279,"Other",91119.0806796427,0,"July2022"
2280,"Other",74475.7552852596,0,"July2022"
2281,"Other",47031.1652511889,0,"July2022"
2282,"Other",74237.1744900476,NA,"July2022"
2283,"Other",60165.5883567864,NA,"July2022"
2284,"Other",47574.5400488611,0,"July2022"
2285,"Other",59922.4509041791,0,"July2022"
2286,"Other",60033.4719758328,NA,"July2022"
2287,"Other",28603.8280400346,0,"July2022"
2288,"Other",59738.081538964,0,"July2022"
2289,"Other",50804.3295875436,0,"July2022"
2290,"Other",52198.1172084791,0,"July2022"
2291,"Other",49010.6461025342,NA,"July2022"
2292,"Other",80633.5440837747,0,"July2022"
2293,"Other",42641.7270831163,0,"July2022"
2294,"Other",48115.3511858739,0,"July2022"
2295,"Other",53661.9048887158,NA,"July2022"
2296,"Other",101099.111562058,NA,"July2022"
2297,"Other",59160.9447416148,0,"July2022"
2298,"Other",81698.0661257623,NA,"July2022"
2299,"Other",67300.7801943526,0,"July2022"
2300,"Other",65586.5557980668,NA,"July2022"
2301,"Other",59065.0352398101,0,"July2022"
2302,"Other",44942.7869260148,NA,"July2022"
2303,"Other",72529.4556296767,0,"July2022"
2304,"Other",53843.6303534333,NA,"July2022"
2305,"Other",32297.2405308206,0,"July2022"
2306,"Other",34058.2667077237,NA,"July2022"
2307,"Other",72790.0281038208,0,"July2022"
2308,"Other",56707.8547485549,NA,"July2022"
2309,"Other",57935.6764251506,NA,"July2022"
2310,"Other",63861.7388656216,0,"July2022"
2311,"Other",56070.5777392188,NA,"July2022"
2312,"Other",73930.2972883133,NA,"July2022"
2313,"Other",69660.6851932294,NA,"July2022"
2314,"Other",61447.6900285845,NA,"July2022"
2315,"Other",45198.4402077744,0,"July2022"
2316,"Other",45598.6571753212,0,"July2022"
2317,"Other",65435.3037621429,NA,"July2022"
2318,"Other",46322.3861635281,0,"July2022"
2319,"Other",54897.5317015875,NA,"July2022"
2320,"Other",45789.4398045623,0,"July2022"
2321,"Other",75846.1606317226,NA,"July2022"
2322,"Other",85647.6299697077,0,"July2022"
2323,"Other",34666.8649670272,NA,"July2022"
2324,"Other",59534.9293459027,NA,"July2022"
2325,"Other",75811.3921189335,0,"July2022"
2326,"Other",40216.9363592133,NA,"July2022"
2327,"Other",47557.3504378479,NA,"July2022"
2328,"Other",55660.8905075247,0,"July2022"
2329,"Other",64008.7201614482,NA,"July2022"
2330,"Other",30084.9714658275,0,"July2022"
2331,"Other",53845.1081122417,0,"July2022"
2332,"Other",68686.4262759029,0,"July2022"
2333,"Other",54424.2577050533,NA,"July2022"
2334,"Other",58027.2599216303,NA,"July2022"
2335,"Other",48940.481461648,0,"July2022"
2336,"Other",57012.9397999648,NA,"July2022"
2337,"Other",30469.5298495896,0,"July2022"
2338,"Other",53332.7600300429,0,"July2022"
2339,"Other",57039.4387454196,NA,"July2022"
2340,"Other",48323.9879540974,0,"July2022"
2341,"Other",72799.7301747189,NA,"July2022"
2342,"Other",73370.8971837313,NA,"July2022"
2343,"Other",61770.9229365944,0,"July2022"
2344,"Other",72758.333595849,NA,"July2022"
2345,"Other",62978.1565953998,0,"July2022"
2346,"Other",63861.8494893695,NA,"July2022"
2347,"Other",76406.0580174364,NA,"July2022"
2348,"Other",91791.0579374599,0,"July2022"
2349,"Other",69859.2495073516,NA,"July2022"
2350,"Other",76246.4850173858,0,"July2022"
2351,"Other",62682.3149664732,NA,"July2022"
2352,"Other",83346.1822211804,0,"July2022"
2353,"Other",66851.3329637094,NA,"July2022"
2354,"Other",72314.7700690983,NA,"July2022"
2355,"Other",49371.7160505772,NA,"July2022"
2356,"Other",71599.2846321702,NA,"July2022"
2357,"Other",61634.2910171951,NA,"July2022"
2358,"Other",73896.6091975666,0,"July2022"
2359,"Other",60071.0549028275,NA,"July2022"
2360,"Other",67026.7876545945,NA,"July2022"
2361,"Other",48106.9732777288,0,"July2022"
2362,"Other",77248.3989748749,NA,"July2022"
2363,"Other",85196.4116531472,NA,"July2022"
