id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,5,4,5,13,0,0,1,1,34,1,0,1,1,1,Carrie,f,w,1,0,0,c,a,1092,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,1,2,,0,,,,,,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,4,1,12,0,0,0,0,19,1,1,0,1,0,Kenya,f,b,0,1,0,c,a,1092,.94876665,.033041097,10.295766,.18481998,.100121,9.1912594,1,2,,0,,,,,,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,4,4,11,0,1,0,0,13,1,1,1,1,0,Latoya,f,b,1,0,0,c,a,1092,.7046454,.25216407,10.00487,.15066847,.30199412,9.6682081,1,2,,0,,,,,,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,3,2,7,0,1,0,1,255,3,0,1,1,0,Carrie,f,w,1,0,0,c,a,1093,.10295274,.72952521,10.292552,.23027867,.087097056,9.3845453,0,,somcol,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,4,3,7,0,1,0,0,267,4,1,1,0,1,Greg,m,w,1,0,0,c,s,1094,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,1,some,,0,10,72,10,72,0,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,2,0,0,0,0,317,6,0,0,0,1,Jay,m,w,0,1,0,c,s,1094,.10974837,.50744641,9.8692579,.29933825,.094114318,9.0283384,1,some,,0,10,72,10,72,0,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,7,0,1,0,1,195,1,0,1,1,0,Kenya,f,b,1,0,0,c,a,1093,.0034186889,.90499729,10.310918,.21380211,.14222752,9.5579643,1,,somcol,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,3,3,7,0,1,0,0,253,3,1,1,1,0,Latoya,f,b,1,0,0,c,s,1094,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,0,some,,0,10,72,10,72,0,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,5,0,0,0,1,329,6,0,0,1,1,Meredith,f,w,0,1,0,c,a,1093,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,1,,somcol,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,2,2,2,0,0,0,1,265,4,0,0,0,0,Rasheed,m,b,0,1,0,c,s,1094,.0027956835,.95214021,10.453601,.23644528,.12498008,9.6210585,0,some,,0,10,72,10,72,0,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,6,0,0,0,0,185,1,1,0,1,0,Tanisha,f,b,0,1,0,c,a,1093,.0027956835,.95214021,10.453601,.23644528,.12498008,9.6210585,1,,somcol,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,4,3,4,1,0,0,1,323,6,1,1,1,0,Anne,f,w,1,0,0,c,a,1095,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,1,,colp,0,,,,,0,.089956328,.86288208,10.987274,.027947599,.60676855,10.978985,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,5,4,0,0,1,1,34,1,0,1,1,1,Latoya,f,b,1,0,0,c,a,1095,.8321389,.1387261,9.6926432,.21779244,.1583671,9.2406759,1,,colp,0,,,,,0,.089956328,.86288208,10.987274,.027947599,.60676855,10.978985,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,3,4,4,0,0,0,0,337,6,1,0,1,0,Sarah,f,w,0,1,0,c,a,1095,.080735669,.88837385,10.408828,.23368677,.087285355,9.5328588,0,,colp,0,,,,,0,.089956328,.86288208,10.987274,.027947599,.60676855,10.978985,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,3,4,0,0,0,1,313,5,0,0,1,0,Tanisha,f,b,0,1,0,c,a,1095,.95459735,.042803545,10.276773,.19744441,.10937959,9.3044682,1,,colp,0,,,,,0,.089956328,.86288208,10.987274,.027947599,.60676855,10.978985,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,3,5,0,1,1,0,17,1,1,1,0,1,Carrie,f,w,1,0,0,c,s,1096,.98949564,.0048631253,9.4743185,.25740963,.04815378,8.6976795,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,0,2,5,0,1,0,0,13,1,0,1,1,1,Hakim,m,b,1,0,0,c,s,1096,.051354181,.89109313,10.631061,.074430853,.5424735,10.560048,0,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,1,11,0,0,0,0,19,1,1,0,1,0,Emily,f,w,0,1,0,c,a,1097,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,5,,1,529.20001,3600,529.20001,3600,0,,,,,,,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,5,12,0,1,0,1,13,1,1,1,1,0,Lakisha,f,b,1,0,0,c,a,1097,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,1,5,,1,529.20001,3600,529.20001,3600,0,,,,,,,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,2,25,0,0,0,1,17,1,0,0,1,0,Latoya,f,b,0,1,0,c,a,1097,.95459735,.042803545,10.276773,.19744441,.10937959,9.3044682,1,5,,1,529.20001,3600,529.20001,3600,0,,,,,,,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,6,11,0,0,0,0,25,1,1,1,1,1,Sarah,f,w,1,0,0,c,a,1097,.39759466,.1801956,9.8762188,.31287277,.030846862,8.7282639,1,5,,1,529.20001,3600,529.20001,3600,0,,,,,,,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,3,6,0,0,0,0,337,6,1,1,1,1,Allison,f,w,1,0,0,c,a,1098,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,1,2,,1,,,,,,.008217142,.92093188,10.763419,.081078716,.23427597,9.7799635,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,4,6,0,0,0,1,313,5,1,0,1,0,Ebony,f,b,0,1,0,c,a,1098,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,1,2,,1,,,,,,.008217142,.92093188,10.763419,.081078716,.23427597,9.7799635,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,0,2,2,0,0,0,0,13,1,0,0,1,0,Kristen,f,w,0,1,0,c,a,1098,.7475549,.24139924,10.513062,.14001812,.17767084,9.490015,0,2,,1,,,,,,.008217142,.92093188,10.763419,.081078716,.23427597,9.7799635,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,3,3,5,0,0,0,0,313,5,1,1,1,0,Tamika,f,b,1,0,0,c,a,1098,.016486628,.74498945,10.242421,.23819552,.13857372,9.4468346,0,2,,1,,,,,,.008217142,.92093188,10.763419,.081078716,.23427597,9.7799635,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,0,2,4,0,1,1,1,13,1,0,1,1,1,Brendan,m,w,1,0,0,c,s,1099,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,0,some,,0,9.5,12,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,5,0,1,0,0,17,1,1,1,0,1,Latoya,f,b,1,0,0,c,s,1099,.3361651,.63736963,10.431908,.10884786,.40657592,10.412141,1,some,,0,9.5,12,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,5,0,0,0,0,17,1,0,1,0,1,Brendan,m,w,0,1,0,c,s,1101,.8321389,.1387261,9.6926432,.21779244,.1583671,9.2406759,1,3,,0,23.700001,180,,,0,.033953998,.93927222,11.626424,.022392601,.51125717,10.997004,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Nonprofit
b,5,4,3,3,0,0,0,1,17,1,0,0,1,0,Ebony,f,b,0,1,1,c,a,1100,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,1,some,,0,,,,,,.0062302561,.83358198,10.515479,.13342401,.26263601,9.8637066,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,4,4,8,0,0,0,0,316,6,1,1,1,1,Emily,f,w,1,0,1,c,a,1100,.10295274,.72952521,10.292552,.23027867,.087097056,9.3845453,1,some,,0,,,,,,.0062302561,.83358198,10.515479,.13342401,.26263601,9.8637066,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,3,3,18,0,1,0,1,229,6,1,1,1,1,Latonya,f,b,1,0,1,c,a,1100,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,0,some,,0,,,,,,.0062302561,.83358198,10.515479,.13342401,.26263601,9.8637066,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,0,2,4,0,0,0,1,13,1,0,1,1,1,Latoya,f,b,0,1,0,c,s,1101,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,0,3,,0,23.700001,180,,,0,.033953998,.93927222,11.626424,.022392601,.51125717,10.997004,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Nonprofit
b,5,3,3,8,0,0,0,1,21,1,0,0,1,0,Laurie,f,w,0,1,1,c,a,1100,.98935956,.0055002202,9.5274839,.27415097,.037661508,8.7063246,0,some,,0,,,,,,.0062302561,.83358198,10.515479,.13342401,.26263601,9.8637066,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,4,4,9,0,1,0,0,34,1,1,1,1,0,Aisha,f,b,1,0,1,c,a,1102,.0021749989,.78926677,10.247857,.29945704,.071178846,9.366147,1,,,0,1,850,,,1,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,3,12,0,0,0,1,17,1,0,0,1,0,Carrie,f,w,0,1,0,c,a,1102,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,1,,,0,1,850,,,1,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,3,3,4,0,0,0,1,253,3,0,0,1,0,Geoffrey,m,w,0,1,0,c,s,1103,.15995018,.34776676,9.8417721,.30479863,.036977284,8.8103104,0,,,1,,,,,0,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,2,5,0,1,0,0,263,4,1,1,0,1,Jermaine,m,b,1,0,0,c,s,1103,.38209194,.47556007,9.8246603,.18286297,.24599941,9.5348845,1,,,1,,,,,0,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,8,0,0,0,1,21,1,0,0,1,0,Keisha,f,b,0,1,0,c,a,1102,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,0,,,0,1,850,,,1,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,4,8,0,0,0,0,316,6,1,1,1,0,Kristen,f,w,1,0,1,c,a,1102,.51218235,.2988992,9.6628799,.25743797,.035784647,8.7332716,1,,,0,1,850,,,1,,,,,,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,3,6,0,0,0,0,267,4,0,0,0,0,Latonya,f,b,0,1,0,c,s,1103,.94876665,.033041097,10.295766,.18481998,.100121,9.1912594,1,,,1,,,,,0,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,3,0,1,0,0,316,6,1,1,1,1,Laurie,f,w,1,0,0,c,s,1103,.10974837,.50744641,9.8692579,.29933825,.094114318,9.0283384,1,,,1,,,,,0,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,4,7,0,0,0,0,34,1,0,1,1,0,Lakisha,f,b,1,0,0,c,a,1104,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,some,,1,2378.2,6850,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Public
b,5,4,5,9,0,1,0,1,13,1,1,1,1,0,Sarah,f,w,1,0,0,c,a,1104,.53087032,.29444152,10.244059,.21617366,.094348058,9.2666264,1,some,,1,2378.2,6850,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Public
b,5,0,2,2,0,0,0,1,13,1,0,0,1,1,Emily,f,w,0,1,0,c,s,1106,.38209194,.47556007,9.8246603,.18286297,.24599941,9.5348845,0,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,2,0,0,0,0,17,1,1,0,0,1,Jamal,m,b,0,1,0,c,s,1106,.97707725,.014099709,10.032057,.23124893,.054754153,8.8793335,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,5,0,0,0,1,268,4,0,0,0,0,Brad,m,w,0,1,0,c,s,1107,.38209194,.47556007,9.8246603,.18286297,.24599941,9.5348845,1,some,,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,0,2,4,0,0,0,0,13,1,0,0,1,1,Tamika,f,b,0,1,0,c,s,1107,.3453595,.61155021,10.512899,.14609893,.44620091,10.1849,0,some,,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,3,2,1,0,0,0,1,379,6,0,0,1,1,Allison,f,w,0,1,0,b,a,1108,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,,,0,28.9,133,28.9,133,1,.078276321,.82247889,10.52113,.040722642,.46021026,10.081425,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,6,7,0,0,0,1,257,4,0,0,0,1,Latonya,f,b,0,1,0,b,a,1108,.14484343,.71607727,9.9677763,.06885808,.263203,9.6438093,1,,,0,28.9,133,28.9,133,1,.078276321,.82247889,10.52113,.040722642,.46021026,10.081425,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,5,26,1,1,0,1,313,6,1,1,1,1,Meredith,f,w,1,0,0,b,a,1108,.054735221,.81047261,9.8419847,.015655577,.2242187,9.3213453,0,,,0,28.9,133,28.9,133,1,.078276321,.82247889,10.52113,.040722642,.46021026,10.081425,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,6,16,0,1,0,1,379,1,1,1,1,1,Tamika,f,b,1,0,0,b,a,1108,.049823806,.88361394,10.48369,.05833986,.55080265,10.343387,0,,,0,28.9,133,28.9,133,1,.078276321,.82247889,10.52113,.040722642,.46021026,10.081425,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,2,6,0,0,0,0,21,1,1,0,1,0,Ebony,f,b,0,1,0,c,a,1109,.080735669,.88837385,10.408828,.23368677,.087285355,9.5328588,1,,,1,300,250,300,250,0,.0076595582,.95221806,10.876442,.059489869,.32350704,10.032276,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,3,4,0,0,0,0,17,1,0,0,0,1,Geoffrey,m,w,0,1,1,c,s,1110,.049821846,.84764427,10.377172,.098282687,.4448947,10.201999,1,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,
b,5,0,2,4,0,0,0,1,13,1,0,0,1,1,Keisha,f,b,0,1,0,c,s,1110,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,0,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,4,11,0,1,0,0,13,1,1,1,1,0,Laurie,f,w,1,0,0,c,a,1109,.27073306,.54915601,10.061986,.14872359,.24232754,9.4384317,1,,,1,300,250,300,250,0,.0076595582,.95221806,10.876442,.059489869,.32350704,10.032276,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,2,6,0,0,0,0,13,1,1,0,1,0,Meredith,f,w,0,1,0,c,a,1109,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,1,,,1,300,250,300,250,0,.0076595582,.95221806,10.876442,.059489869,.32350704,10.032276,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,4,11,0,1,0,0,34,1,1,1,1,0,Tanisha,f,b,1,0,0,c,a,1109,.049821846,.84764427,10.377172,.098282687,.4448947,10.201999,1,,,1,300,250,300,250,0,.0076595582,.95221806,10.876442,.059489869,.32350704,10.032276,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,3,2,0,0,0,0,317,6,0,0,1,1,Aisha,f,b,0,1,0,c,s,1111,.39759466,.1801956,9.8762188,.31287277,.030846862,8.7282639,1,,,1,9,120,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,2,2,4,0,0,0,1,265,4,0,0,0,0,Brad,m,w,0,1,0,c,s,1111,.0021749989,.78926677,10.247857,.29945704,.071178846,9.366147,0,,,1,9,120,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,2,5,0,1,0,0,263,4,1,1,0,1,Leroy,m,b,1,0,0,c,s,1111,.076019429,.44090852,9.9867716,.27527726,.084796116,9.0418034,1,,,1,9,120,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,3,6,0,1,0,1,263,4,1,1,0,0,Neil,m,w,1,0,0,c,s,1111,.39759466,.1801956,9.8762188,.31287277,.030846862,8.7282639,1,,,1,9,120,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,4,4,0,0,0,1,27,1,0,0,1,1,Lakisha,f,b,0,1,0,c,a,1112,.3361651,.63736963,10.431908,.10884786,.40657592,10.412141,1,2,hsg,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,5,5,0,1,0,1,34,1,1,1,1,0,Latoya,f,b,1,0,0,c,a,1112,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,1,2,hsg,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,2,4,0,0,0,0,389,6,1,0,1,0,Meredith,f,w,0,1,0,c,a,1112,.51218235,.2988992,9.6628799,.25743797,.035784647,8.7332716,1,2,hsg,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,4,5,0,1,0,1,379,6,0,1,1,1,Sarah,f,w,1,0,0,c,a,1112,.0027956835,.95214021,10.453601,.23644528,.12498008,9.6210585,1,2,hsg,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,4,4,0,1,0,0,34,1,1,1,1,0,Kristen,f,w,0,1,0,c,a,1113,.98851991,.0081484653,10.112573,.19383714,.14505339,9.3724594,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,2,6,1,1,0,1,266,4,0,1,0,1,Latonya,f,b,1,0,0,c,s,1114,.39759466,.1801956,9.8762188,.31287277,.030846862,8.7282639,1,,,0,,,,,0,.016194791,.89035106,11.148895,.049354475,.37263873,10.584613,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,
b,5,2,2,6,0,1,0,1,265,4,1,1,0,0,Laurie,f,w,1,0,0,c,s,1114,.0034186889,.90499729,10.310918,.21380211,.14222752,9.5579643,0,,,0,,,,,0,.016194791,.89035106,11.148895,.049354475,.37263873,10.584613,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,
b,5,4,6,7,0,0,0,0,313,5,1,1,1,1,Sarah,f,w,1,0,0,c,a,1113,.39759466,.1801956,9.8762188,.31287277,.030846862,8.7282639,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,2,5,0,0,0,0,389,6,1,1,1,1,Tamika,f,b,1,0,0,c,a,1113,.076019429,.44090852,9.9867716,.27527726,.084796116,9.0418034,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,4,6,0,0,0,1,27,1,0,0,1,1,Tanisha,f,b,0,1,0,c,a,1113,.51218235,.2988992,9.6628799,.25743797,.035784647,8.7332716,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,5,8,0,1,0,1,389,6,1,1,1,0,Allison,f,w,1,0,0,c,a,1115,.98935956,.0055002202,9.5274839,.27415097,.037661508,8.7063246,1,2,,1,36.599998,147,36.599998,147,0,,,,,,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,5,4,4,3,0,1,0,1,379,6,0,1,1,1,Kenya,f,b,1,0,0,c,a,1115,.51218235,.2988992,9.6628799,.25743797,.035784647,8.7332716,1,2,,1,36.599998,147,36.599998,147,0,,,,,,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,5,2,2,6,0,1,0,0,265,4,1,1,0,0,Meredith,f,w,1,0,0,c,s,1116,.6911068,.15632284,10.099629,.22815758,.050933633,8.9599543,0,3,,1,593.09998,4465,593.09998,4465,1,.0084815426,.95960993,10.693126,.084068149,.30204752,9.9724073,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Public
b,5,3,3,6,0,1,0,0,253,3,1,1,1,0,Tamika,f,b,1,0,0,c,s,1116,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,0,3,,1,593.09998,4465,593.09998,4465,1,.0084815426,.95960993,10.693126,.084068149,.30204752,9.9724073,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Public
b,5,4,5,10,0,0,0,1,326,6,1,0,1,0,Anne,f,w,0,1,0,c,a,1117,.080735669,.88837385,10.408828,.23368677,.087285355,9.5328588,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,2,3,2,0,1,0,1,387,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,1117,.10974837,.50744641,9.8692579,.29933825,.094114318,9.0283384,0,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,4,5,8,0,1,0,1,34,1,1,1,1,0,Kristen,f,w,1,0,0,c,a,1117,.97707725,.014099709,10.032057,.23124893,.054754153,8.8793335,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,3,4,0,1,0,0,379,6,1,1,1,0,Lakisha,f,b,1,0,0,c,a,1117,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,3,5,0,1,1,0,316,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,1118,.15995018,.34776676,9.8417721,.30479863,.036977284,8.8103104,0,5,,0,25.700001,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,5,0,0,0,0,185,1,1,0,1,0,Allison,f,w,0,1,0,c,a,1118,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,0,5,,0,25.700001,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,2,2,5,0,0,0,1,265,4,0,0,0,0,Carrie,f,w,0,1,0,c,s,1119,.052359965,.78635854,10.435556,.13011211,.28431484,9.7433777,0,2,,0,149.5,332,,,0,.0098959226,.95635557,11.210184,.0558949,.41917762,10.712416,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,1,9,1,0,0,1,266,4,0,0,1,1,Darnell,m,b,0,1,0,c,s,1119,.19882353,.56916761,10.068281,.13971142,.28801331,9.6474981,1,2,,0,149.5,332,,,0,.0098959226,.95635557,11.210184,.0558949,.41917762,10.712416,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,3,4,5,0,1,0,1,313,5,0,1,1,1,Jill,f,w,1,0,0,c,a,1118,.016486628,.74498945,10.242421,.23819552,.13857372,9.4468346,0,5,,0,25.700001,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,4,5,0,0,0,1,313,5,1,0,1,0,Keisha,f,b,0,1,0,c,a,1118,.045274884,.89817643,10.795178,.030812073,.59001076,11.07866,1,5,,0,25.700001,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,10,0,0,0,0,337,6,1,1,1,0,Allison,f,w,1,0,0,c,a,1120,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,0,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,3,6,0,0,0,1,263,4,0,0,0,0,Brett,m,w,0,1,0,c,s,1121,.016486628,.74498945,10.242421,.23819552,.13857372,9.4468346,1,3,,0,,100,,100,0,.18146951,.57183278,10.217824,.25800267,.073408522,9.1915655,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
