"","year","countyreal","lpop","lemp","year_mw"
"11824",2004,37117,3.24231887659467,5.40267738187228,2007
"11825",2005,37117,3.24231887659467,5.48893772615669,2007
"11826",2006,37117,3.24231887659467,5.44241771052179,2007
"11827",2007,37117,3.24231887659467,5.41164605185504,2007
"11844",2003,37123,3.28922244628875,5.53338948872752,2007
"11845",2004,37123,3.28922244628875,5.4380793089232,2007
"11846",2005,37123,3.28922244628875,5.55682806169954,2007
"11847",2006,37123,3.28922244628875,5.605802066296,2007
"11848",2007,37123,3.28922244628875,5.57972982598622,2007
"11858",2003,37127,4.47072408943517,7.1708884785125,2007
"11980",2004,37127,4.47072408943517,7.11558212618445,2007
"11981",2005,37127,4.47072408943517,7.11639414409346,2007
"11982",2006,37127,4.47072408943517,7.22548147278229,2007
"11983",2007,37127,4.47072408943517,7.35627987655075,2007
"11713",2003,37155,4.81493666186062,6.85751406254539,2007
"11714",2004,37155,4.81493666186062,6.85329909318608,2007
"11715",2005,37155,4.81493666186062,7.05444965813294,2007
"11716",2006,37155,4.81493666186062,6.99393297522319,2007
"11717",2007,37155,4.81493666186062,7.03790596344718,2007
"11734",2003,37161,4.14153026532882,6.30078579466324,2007
"11735",2004,37161,4.14153026532882,6.24610676548156,2007
"11736",2005,37161,4.14153026532882,6.25575004175337,2007
"11737",2006,37161,4.14153026532882,6.29710931993394,2007
"11738",2007,37161,4.14153026532882,6.4281052726846,2007
"11741",2003,37163,4.09702430184386,6.31716468674728,2007
"11742",2004,37163,4.09702430184386,6.38519439899773,2007
"11743",2005,37163,4.09702430184386,6.32435896238131,2007
"11744",2006,37163,4.09702430184386,6.34212141872115,2007
"11745",2007,37163,4.09702430184386,6.44730586254121,2007
"11748",2003,37165,3.58346338135729,6.15485809401642,2007
"11749",2004,37165,3.58346338135729,6.20657592672493,2007
"11750",2005,37165,3.58346338135729,6.14846829591765,2007
"11751",2006,37165,3.58346338135729,6.18208490671663,2007
"11752",2007,37165,3.58346338135729,6.16331480403464,2007
"11755",2003,37167,4.06216566385787,6.62539236800796,2007
"11756",2004,37167,4.06216566385787,6.54391184556479,2007
"11757",2005,37167,4.06216566385787,6.61338421837956,2007
"11758",2006,37167,4.06216566385787,6.62936325343745,2007
"11759",2007,37167,4.06216566385787,6.61740297797448,2007
"11459",2003,37175,3.37874725282456,5.67675380226828,2007
"11460",2004,37175,3.37874725282456,5.70711026474888,2007
"11461",2005,37175,3.37874725282456,5.75890177387728,2007
"11462",2006,37175,3.37874725282456,5.78074351579233,2007
"11463",2007,37175,3.37874725282456,5.71373280550937,2007
"11589",2003,37189,3.75408181735957,6.3261494731551,2007
"11590",2004,37189,3.75408181735957,6.35610766069589,2007
"11591",2005,37189,3.75408181735957,6.35088571671474,2007
"11592",2006,37189,3.75408181735957,6.44413125670044,2007
"11593",2007,37189,3.75408181735957,6.43294009273918,2007
"11596",2003,37191,4.73029509291699,7.24708058458576,2007
"11597",2004,37191,4.73029509291699,7.2283884515736,2007
"11598",2005,37191,4.73029509291699,7.21744343169653,2007
"11599",2006,37191,4.73029509291699,7.30988148582479,2007
"11600",2007,37191,4.73029509291699,7.30451594646016,2007
"12361",2003,38001,0.952815506556527,4.11087386417331,0
"12362",2004,38001,0.952815506556527,4.0943445622221,0
"12363",2005,38001,0.952815506556527,4.06044301054642,0
"12364",2006,38001,0.952815506556527,3.89182029811063,0
"12365",2007,38001,0.952815506556527,4.17438726989564,0
"12305",2003,38021,1.75041650569367,4.68213122712422,0
"12306",2004,38021,1.75041650569367,4.29045944114839,0
"12307",2005,38021,1.75041650569367,4.51085950651685,0
"12308",2006,38021,1.75041650569367,4.74493212836325,0
"12309",2007,38021,1.75041650569367,4.62497281328427,0
"12312",2003,38023,0.825490367547658,4.11087386417331,0
"12313",2004,38023,0.825490367547658,4.11087386417331,0
"12314",2005,38023,0.825490367547658,3.87120101090789,0
"12315",2006,38023,0.825490367547658,3.89182029811063,0
"12316",2007,38023,0.825490367547658,3.85014760171006,0
"12219",2003,38035,4.19130489492644,7.28138566357028,0
"12220",2004,38035,4.19130489492644,7.20637729147225,0
"12221",2005,38035,4.19130489492644,7.29369772060144,0
"12343",2006,38035,4.19130489492644,7.28207365809346,0
"12344",2007,38035,4.19130489492644,7.28207365809346,0
"12347",2003,38037,1.04415610287205,3.46573590279973,0
"12348",2004,38037,1.04415610287205,3.2188758248682,0
"12390",2005,38037,1.04415610287205,3.13549421592915,0
"12391",2006,38037,1.04415610287205,3.29583686600433,0
"12392",2007,38037,1.04415610287205,3.46573590279973,0
"12342",2003,38049,1.78959045194322,3.98898404656427,0
"12383",2004,38049,1.78959045194322,3.63758615972639,0
"12384",2005,38049,1.78959045194322,3.89182029811063,0
"12262",2006,38049,1.78959045194322,3.8286413964891,0
"12263",2007,38049,1.78959045194322,4.02535169073515,0
"12287",2003,38061,1.89175562238673,4.9416424226093,0
"12288",2004,38061,1.89175562238673,4.70953020131233,0
"12289",2005,38061,1.89175562238673,4.64439089914137,0
"12290",2006,38061,1.89175562238673,4.59511985013459,0
"12291",2007,38061,1.89175562238673,4.7361984483945,0
"12294",2003,38063,1.31237867816972,3.91202300542815,0
"12174",2004,38063,1.31237867816972,4.04305126783455,0
"12175",2005,38063,1.31237867816972,4.04305126783455,0
"12176",2006,38063,1.31237867816972,3.80666248977032,0
"12177",2007,38063,1.31237867816972,3.71357206670431,0
"12208",2003,38073,1.7732559976635,4.83628190695148,0
"12209",2004,38073,1.7732559976635,4.87519732320115,0
"12210",2005,38073,1.7732559976635,4.75359019110636,0
"12211",2006,38073,1.7732559976635,4.76217393479776,0
"12212",2007,38073,1.7732559976635,4.79579054559674,0
"12116",2003,38097,2.13735661362627,5.16478597392351,0
"12127",2004,38097,2.13735661362627,5.14166355650266,0
"12128",2005,38097,2.13735661362627,5.01727983681492,0
"12129",2006,38097,2.13735661362627,5.08759633523238,0
"12130",2007,38097,2.13735661362627,5.05624580534831,0
"12120",2003,38099,2.5168089821336,5.84643877505772,0
"12148",2004,38099,2.5168089821336,5.77144112313002,0
"12149",2005,38099,2.5168089821336,5.6970934865054,0
"12150",2006,38099,2.5168089821336,5.69035945432406,0
"12151",2007,38099,2.5168089821336,5.67332326717149,0
"12169",2003,38105,2.98371029832667,6.16751649088834,0
"12170",2004,38105,2.98371029832667,6.07073772800249,0
"12171",2005,38105,2.98371029832667,6.12468339089421,0
"12172",2006,38105,2.98371029832667,6.16961073249146,0
"12173",2007,38105,2.98371029832667,6.18826412308259,0
"12848",2003,39019,3.36162460654233,5.46383180502561,2007
"12849",2004,39019,3.36162460654233,5.44241771052179,2007
"12850",2005,39019,3.36162460654233,5.40267738187228,2007
"12851",2006,39019,3.36162460654233,5.27811465923052,2007
"12852",2007,39019,3.36162460654233,5.35185813347607,2007
"12855",2003,39021,3.66073714816766,5.89989735358249,2007
"12856",2004,39021,3.66073714816766,5.77455154554441,2007
"12857",2005,39021,3.66073714816766,5.80211837537706,2007
"12858",2006,39021,3.66073714816766,5.8636311755981,2007
"12859",2007,39021,3.66073714816766,5.78382518232974,2007
"12986",2003,39035,7.23991680927341,10.0020198086004,2007
"12987",2004,39035,7.23991680927341,9.94755228369823,2007
"12988",2005,39035,7.23991680927341,9.91467474192669,2007
"12989",2006,39035,7.23991680927341,9.91595945403145,2007
"12990",2007,39035,7.23991680927341,9.89374020108125,2007
"12826",2003,39047,3.34755044243138,6.34212141872115,2007
"12827",2004,39047,3.34755044243138,6.3297209055227,2007
"12828",2005,39047,3.34755044243138,6.33859407820318,2007
"12829",2006,39047,3.34755044243138,6.23244801655052,2007
"12951",2007,39047,3.34755044243138,6.24416690066374,2007
"13026",2003,39055,4.50970499417002,7.29437729928882,2007
"13032",2004,39055,4.50970499417002,7.24208235925696,2007
"13028",2005,39055,4.50970499417002,7.22037383672395,2007
"13020",2006,39055,4.50970499417002,7.30921236569276,2007
"13021",2007,39055,4.50970499417002,7.24279792279376,2007
"12881",2003,39063,4.26682619873408,7.15461535691366,2007
"12882",2004,39063,4.26682619873408,7.06219163228656,2007
"12883",2005,39063,4.26682619873408,7.12929754892937,2007
"12884",2006,39063,4.26682619873408,7.11395610956603,2007
"12885",2007,39063,4.26682619873408,7.14677217945264,2007
"12909",2003,39071,3.71051862921742,6.11368217983223,2007
"12910",2004,39071,3.71051862921742,6.14418563412565,2007
"12911",2005,39071,3.71051862921742,6.21060007702465,2007
"12912",2006,39071,3.71051862921742,6.19236248947487,2007
"12670",2007,39071,3.71051862921742,6.10702288774225,2007
"12694",2003,39079,3.4855691668815,5.8348107370626,2007
"12695",2004,39079,3.4855691668815,5.75574221358691,2007
"12696",2005,39079,3.4855691668815,5.86929691313377,2007
"12697",2006,39079,3.4855691668815,5.82600010738045,2007
"12698",2007,39079,3.4855691668815,5.78996017089725,2007
"12505",2003,39095,6.12041609322756,9.01054706927019,2007
"12424",2004,39095,6.12041609322756,8.92718138825199,2007
"12429",2005,39095,6.12041609322756,8.84202652949881,2007
"12426",2006,39095,6.12041609322756,8.84029066908897,2007
"12427",2007,39095,6.12041609322756,8.82173238093444,2007
"12431",2003,39097,3.69419032643251,5.97635090929793,2007
"12432",2004,39097,3.69419032643251,5.94017125272043,2007
"12433",2005,39097,3.69419032643251,6.13339804299665,2007
"12434",2006,39097,3.69419032643251,5.95064255258773,2007
"12448",2007,39097,3.69419032643251,5.85507192220243,2007
"12547",2003,39107,3.71171668801669,6.77650699237218,2007
"12548",2004,39107,3.71171668801669,6.7696419768525,2007
"12549",2005,39107,3.71171668801669,6.73459165997295,2007
"12550",2006,39107,3.71171668801669,6.80572255341699,2007
"12551",2007,39107,3.71171668801669,6.71901315438526,2007
"12561",2003,39111,2.71997877196748,3.3322045101752,2007
"12562",2004,39111,2.71997877196748,3.25809653802148,2007
"12563",2005,39111,2.71997877196748,3.52636052461616,2007
"12564",2006,39111,2.71997877196748,3.49650756146648,2007
"12565",2007,39111,2.71997877196748,3.40119738166216,2007
"12468",2003,39119,4.43775694592726,7.12044437239249,2007
"12469",2004,39119,4.43775694592726,7.02553831463852,2007
"12713",2005,39119,4.43775694592726,6.94601399109923,2007
"12714",2006,39119,4.43775694592726,6.8596149036542,2007
"12715",2007,39119,4.43775694592726,6.89568269774787,2007
"12796",2003,39143,4.1237739062461,6.83195356556585,2007
"12797",2004,39143,4.1237739062461,6.82871207164168,2007
"12798",2005,39143,4.1237739062461,6.74523634948436,2007
"12799",2006,39143,4.1237739062461,6.73340189183736,2007
"12800",2007,39143,4.1237739062461,6.76503897678054,2007
"12866",2003,39163,2.54991381109661,4.23410650459726,2007
"12867",2004,39163,2.54991381109661,4.24849524204936,2007
"12868",2005,39163,2.54991381109661,4.0943445622221,2007
"12869",2006,39163,2.54991381109661,3.87120101090789,2007
"12627",2007,39163,2.54991381109661,4.00733318523247,2007
"12658",2003,39173,4.79632759144445,7.55799495853081,2007
"12659",2004,39173,4.79632759144445,7.52131798019924,2007
"12660",2005,39173,4.79632759144445,7.46508273639955,2007
"12661",2006,39173,4.79632759144445,7.47363710849621,2007
"12662",2007,39173,4.79632759144445,7.51261754467451,2007
"13285",2003,40003,1.80910810756267,4.02535169073515,0
"13286",2004,40003,1.80910810756267,3.76120011569356,0
"13287",2005,40003,1.80910810756267,3.91202300542815,0
"13288",2006,40003,1.80910810756267,3.85014760171006,0
"13289",2007,40003,1.80910810756267,3.98898404656427,0
"13198",2003,40013,3.59824333385449,6.1779441140506,0
"13199",2004,40013,3.59824333385449,6.24222326545517,0
"13200",2005,40013,3.59824333385449,6.2803958389602,0
"13201",2006,40013,3.59824333385449,6.13556489108174,0
"13202",2007,40013,3.59824333385449,6.19236248947487,0
"13205",2003,40015,3.40618492317319,5.45958551414416,0
"13206",2004,40015,3.40618492317319,5.27811465923052,0
"13207",2005,40015,3.40618492317319,5.32787616878958,0
"13208",2006,40015,3.40618492317319,5.41164605185504,0
"13209",2007,40015,3.40618492317319,5.3890717298165,0
"13212",2003,40017,4.47388769126739,7.12125245324454,0
"13213",2004,40017,4.47388769126739,7.08590146436561,0
"13214",2005,40017,4.47388769126739,7.00033446027523,0
"13215",2006,40017,4.47388769126739,7.07834157955767,0
"13216",2007,40017,4.47388769126739,7.09090982207998,0
"13050",2003,40025,1.14676733055516,3.80666248977032,0
"13038",2004,40025,1.14676733055516,3.58351893845611,0
"13039",2005,40025,1.14676733055516,3.55534806148941,0
"13044",2006,40025,1.14676733055516,3.93182563272433,0
"13041",2007,40025,1.14676733055516,3.55534806148941,0
"13086",2003,40039,3.26354321636336,6.04500531403601,0
"13087",2004,40039,3.26354321636336,5.98645200528444,0
"13088",2005,40039,3.26354321636336,5.89989735358249,0
"13089",2006,40039,3.26354321636336,5.98393628068719,0
"13090",2007,40039,3.26354321636336,6.02344759296103,0
"13240",2003,40063,2.64999726965359,4.62497281328427,0
"13241",2004,40063,2.64999726965359,4.45434729625351,0
"13242",2005,40063,2.64999726965359,4.27666611901606,0
"13243",2006,40063,2.64999726965359,4.11087386417331,0
"13244",2007,40063,2.64999726965359,4.52178857704904,0
"13505",2003,40069,2.35261258659369,4.49980967033027,0
"13506",2004,40069,2.35261258659369,4.38202663467388,0
"13507",2005,40069,2.35261258659369,4.18965474202643,0
"13508",2006,40069,2.35261258659369,4.18965474202643,0
"13509",2007,40069,2.35261258659369,4.66343909411207,0
"13486",2003,40075,2.32503128182388,4.60517018598809,0
"13487",2004,40075,2.32503128182388,4.38202663467388,0
"13488",2005,40075,2.32503128182388,4.26267987704132,0
"13489",2006,40075,2.32503128182388,4.26267987704132,0
"13490",2007,40075,2.32503128182388,4.11087386417331,0
"13433",2003,40083,3.52412272849945,5.65599181081985,0
"13434",2004,40083,3.52412272849945,5.38449506278909,0
"13435",2005,40083,3.52412272849945,5.42934562895444,0
"13436",2006,40083,3.52412272849945,5.4380793089232,0
"13437",2007,40083,3.52412272849945,5.47227067367148,0
"13373",2003,40101,4.24062146794478,7.02642680869964,0
"13374",2004,40101,4.24062146794478,6.7945865808765,0
"13375",2005,40101,4.24062146794478,6.91075078796194,0
"13376",2006,40101,4.24062146794478,6.95177216439891,0
"13377",2007,40101,4.24062146794478,6.78332520060396,0
"13314",2003,40119,4.22229792653256,6.96034772910131,0
"13315",2004,40119,4.22229792653256,6.87729607149743,0
"13316",2005,40119,4.22229792653256,6.7202201551353,0
"13317",2006,40119,4.22229792653256,6.81014245011514,0
"13318",2007,40119,4.22229792653256,6.83625927727707,0
"13133",2003,40137,3.76542374175372,6.20657592672493,0
"13134",2004,40137,3.76542374175372,6.17170059741091,0
"13135",2005,40137,3.76542374175372,6.19440539110467,0
"13257",2006,40137,3.76542374175372,6.30261897574491,0
"13258",2007,40137,3.76542374175372,6.30809844150953,0
"13275",2003,40143,6.33381057064612,9.27556615689389,0
"13155",2004,40143,6.33381057064612,9.18502256399189,0
"13156",2005,40143,6.33381057064612,9.21303673352392,0
"13157",2006,40143,6.33381057064612,9.31775876874345,0
"13158",2007,40143,6.33381057064612,9.36108525866861,0
"13161",2003,40145,4.05162841381337,5.89164421182577,0
"13162",2004,40145,4.05162841381337,5.85220247977447,0
"13163",2005,40145,4.05162841381337,5.92425579741453,0
"13164",2006,40145,4.05162841381337,6.00635315960173,0
"13165",2007,40145,4.05162841381337,6.02102334934953,0
"13189",2003,40153,2.91701368884259,5.73334127689775,0
"13190",2004,40153,2.91701368884259,5.64190707093811,0
"13191",2005,40153,2.91701368884259,5.7268477475872,0
"13192",2006,40153,2.91701368884259,5.86929691313377,0
"13193",2007,40153,2.91701368884259,5.95064255258773,0
"14200",2003,45007,5.1104202954209,7.6586995582683,0
"14201",2004,45007,5.1104202954209,7.61184239958042,0
"14202",2005,45007,5.1104202954209,7.62217459481762,0
"14203",2006,45007,5.1104202954209,7.65822752616135,0
"14204",2007,45007,5.1104202954209,7.63964228785801,0
"14086",2003,45009,2.81289058151315,5.03043792139244,0
"14087",2004,45009,2.81289058151315,4.93447393313069,0
"14088",2005,45009,2.81289058151315,5.12989871492307,0
"14089",2006,45009,2.81289058151315,5.05624580534831,0
"14090",2007,45009,2.81289058151315,5.14166355650266,0
"14100",2003,45013,4.79526974884863,7.58222919427646,0
"14101",2004,45013,4.79526974884863,7.57044325205737,0
"14102",2005,45013,4.79526974884863,7.6511201757027,0
"14103",2006,45013,4.79526974884863,7.74586822979227,0
"14104",2007,45013,4.79526974884863,7.71779621101358,0
"14359",2003,45017,2.72030809849771,4.21950770517611,0
"14360",2004,45017,2.72030809849771,4.12713438504509,0
"14361",2005,45017,2.72030809849771,4.14313472639153,0
"14362",2006,45017,2.72030809849771,4.17438726989564,0
"14363",2007,45017,2.72030809849771,4.23410650459726,0
"14366",2003,45019,5.73647229247886,8.52237971810354,0
"14367",2004,45019,5.73647229247886,8.50936261230105,0
"14368",2005,45019,5.73647229247886,8.60575336839572,0
"14329",2006,45019,5.73647229247886,8.70018119275335,0
"14330",2007,45019,5.73647229247886,8.71292443512011,0
"14259",2003,45023,3.52835852727883,5.34710753071747,0
"14260",2004,45023,3.52835852727883,5.35185813347607,0
"14261",2005,45023,3.52835852727883,5.35658627467201,0
"14262",2006,45023,3.52835852727883,5.47646355193151,0
"14263",2007,45023,3.52835852727883,5.52545293913178,0
"14266",2003,45025,3.75579015939656,5.80513496891649,0
"14267",2004,45025,3.75579015939656,5.73334127689775,0
"14268",2005,45025,3.75579015939656,5.85220247977447,0
"14269",2006,45025,3.75579015939656,5.78382518232974,0
"14270",2007,45025,3.75579015939656,5.89989735358249,0
"14349",2003,45037,3.2025431702473,5.0998664278242,0
"14350",2004,45037,3.2025431702473,4.969813299576,0
"14351",2005,45037,3.2025431702473,5.03043792139244,0
"14379",2006,45037,3.2025431702473,4.99721227376411,0
"14380",2007,45037,3.2025431702473,5.27299955856375,0
"14233",2003,45051,5.28131870446459,7.98786409608569,0
"14234",2004,45051,5.28131870446459,7.97453284413023,0
"14235",2005,45051,5.28131870446459,8.11282747875137,0
"14236",2006,45051,5.28131870446459,8.19973896063079,0
"14237",2007,45051,5.28131870446459,8.28652137368124,0
"14247",2003,45055,3.96360925689958,6.1779441140506,0
"14248",2004,45055,3.96360925689958,6.30261897574491,0
"14249",2005,45055,3.96360925689958,6.4085287910595,0
"14250",2006,45055,3.96360925689958,6.28599809450886,0
"14251",2007,45055,3.96360925689958,6.3818160174061,0
"14140",2003,45059,4.24229031697041,6.42162226780652,0
"14141",2004,45059,4.24229031697041,6.25766758788264,0
"14142",2005,45059,4.24229031697041,6.32435896238131,0
"14143",2006,45059,4.24229031697041,6.35610766069589,0
"14144",2007,45059,4.24229031697041,6.34212141872115,0
"14168",2003,45067,3.56857449107029,5.69035945432406,0
"14169",2004,45067,3.56857449107029,5.605802066296,0
"14170",2005,45067,3.56857449107029,5.61312810638807,0
"14292",2006,45067,3.56857449107029,5.64544689764324,0
"14293",2007,45067,3.56857449107029,5.63835466933375,0
"14310",2003,45073,4.19290702337893,6.56526497003536,0
"14311",2004,45073,4.19290702337893,6.43294009273918,0
"14312",2005,45073,4.19290702337893,6.39692965521615,0
"14313",2006,45073,4.19290702337893,6.41836493593621,0
"14314",2007,45073,4.19290702337893,6.44413125670044,0
"14093",2003,45081,2.95392020573955,5.04985600724954,0
"14094",2004,45081,2.95392020573955,5.10594547390058,0
"14095",2005,45081,2.95392020573955,5.15329159449778,0
"14096",2006,45081,2.95392020573955,5.16478597392351,0
"14070",2007,45081,2.95392020573955,5.11198778835654,0
"14115",2003,45087,3.39722282690674,5.2257466737132,0
"14116",2004,45087,3.39722282690674,5.01727983681492,0
"14117",2005,45087,3.39722282690674,5.09375020080676,0
"14118",2006,45087,3.39722282690674,5.32787616878958,0
"14119",2007,45087,3.39722282690674,5.40717177146012,0
"14535",2003,46013,3.56840530064606,6.74993119378857,0
"14536",2004,46013,3.56840530064606,6.68586094706836,0
"14537",2005,46013,3.56840530064606,6.70196036600254,0
"14538",2006,46013,3.56840530064606,6.78219205600679,0
"14539",2007,46013,3.56840530064606,6.78671695060508,0
"14562",2003,46021,0.577736329048618,3.04452243772342,0
"14563",2004,46021,0.577736329048618,2.99573227355399,0
"14564",2005,46021,0.577736329048618,2.70805020110221,0
"14565",2006,46021,0.577736329048618,2.70805020110221,0
"14566",2007,46021,0.577736329048618,2.56494935746154,0
"14469",2003,46029,3.25412713188084,6.61606518513282,0
"14470",2004,46029,3.25412713188084,6.56244409369372,0
"14471",2005,46029,3.25412713188084,6.62406522779989,0
"14472",2006,46029,3.25412713188084,6.59304453414244,0
"14716",2007,46029,3.25412713188084,6.57228254269401,0
"14726",2003,46033,1.98444381305756,4.23410650459726,0
"14727",2004,46033,1.98444381305756,4.18965474202643,0
"14728",2005,46033,1.98444381305756,4.4188406077966,0
"14729",2006,46033,1.98444381305756,4.47733681447821,0
"14730",2007,46033,1.98444381305756,4.39444915467244,0
"14768",2003,46047,2.00861663589956,4.60517018598809,0
"14769",2004,46047,2.00861663589956,4.69134788222914,0
"14770",2005,46047,2.00861663589956,4.53259949315326,0
"14771",2006,46047,2.00861663589956,4.8283137373023,0
"14772",2007,46047,2.00861663589956,4.83628190695148,0
"14689",2003,46065,2.80220820225204,6.13339804299665,0
"14690",2004,46065,2.80220820225204,6.12686918411419,0
"14691",2005,46065,2.80220820225204,6.16751649088834,0
"14692",2006,46065,2.80220820225204,6.13556489108174,0
"14571",2007,46065,2.80220820225204,6.10479323241498,0
"14595",2003,46075,0.176471143115779,3.49650756146648,0
"14596",2004,46075,0.176471143115779,3.49650756146648,0
"14597",2005,46075,0.176471143115779,3.25809653802148,0
"14598",2006,46075,0.176471143115779,2.94443897916644,0
"14599",2007,46075,0.176471143115779,3.17805383034795,0
"14609",2003,46079,2.42267657325187,5.45958551414416,0
"14610",2004,46079,2.42267657325187,5.31320597904179,0
"14611",2005,46079,2.42267657325187,5.4249500174814,0
"14612",2006,46079,2.42267657325187,5.30330490805908,0
"14613",2007,46079,2.42267657325187,5.32300997913841,0
"14665",2003,46095,0.733809162278835,2.39789527279837,0
"14666",2004,46095,0.733809162278835,2.70805020110221,0
"14667",2005,46095,0.733809162278835,2.83321334405622,0
"14668",2006,46095,0.733809162278835,2.94443897916644,0
"14669",2007,46095,0.733809162278835,3.36729582998647,0
"14389",2003,46105,1.21283343275813,4.04305126783455,0
"14390",2004,46105,1.21283343275813,4.02535169073515,0
"14384",2005,46105,1.21283343275813,4.20469261939097,0
"14392",2006,46105,1.21283343275813,4.17438726989564,0
"14393",2007,46105,1.21283343275813,4.07753744390572,0
"14403",2003,46109,2.30418381435774,5.14749447681345,0
"14391",2004,46109,2.30418381435774,5.15905529921453,0
"14473",2005,46109,2.30418381435774,5.24702407216049,0
"14474",2006,46109,2.30418381435774,5.21493575760899,0
"14475",2007,46109,2.30418381435774,5.12989871492307,0
"14485",2003,46115,2.00875080105707,4.81218435537242,0
"14486",2004,46115,2.00875080105707,4.91265488573605,0
"14487",2005,46115,2.00875080105707,5.02388052084628,0
"14488",2006,46115,2.00875080105707,5.08759633523238,0
"14489",2007,46115,2.00875080105707,5.05624580534831,0
"14499",2003,46119,0.4421184257562,2.83321334405622,0
"14500",2004,46119,0.4421184257562,2.99573227355399,0
"14501",2005,46119,0.4421184257562,2.70805020110221,0
"14502",2006,46119,0.4421184257562,2.99573227355399,0
"14503",2007,46119,0.4421184257562,2.89037175789616,0
"14506",2003,46121,2.20276475771183,3.49650756146648,0
"14507",2004,46121,2.20276475771183,3.76120011569356,0
"14508",2005,46121,2.20276475771183,3.46573590279973,0
"14509",2006,46121,2.20276475771183,3.58351893845611,0
"14510",2007,46121,2.20276475771183,3.17805383034795,0
"14919",2003,47005,2.80560029466806,5.06890420222023,0
"14920",2004,47005,2.80560029466806,4.95582705760126,0
"14921",2005,47005,2.80560029466806,4.99043258677874,0
"14922",2006,47005,2.80560029466806,5.00394630594546,0
"14923",2007,47005,2.80560029466806,4.9416424226093,0
"14926",2003,47007,2.51503163475992,3.97029191355212,0
"14927",2004,47007,2.51503163475992,3.85014760171006,0
"14928",2005,47007,2.51503163475992,4.07753744390572,0
"14929",2006,47007,2.51503163475992,3.93182563272433,0
"14930",2007,47007,2.51503163475992,4.15888308335967,0
"14933",2003,47009,4.66176788710248,6.94312242281943,0
"14934",2004,47009,4.66176788710248,7.00215595440362,0
"14814",2005,47009,4.66176788710248,7.06817200038804,0
"14815",2006,47009,4.66176788710248,7.12044437239249,0
"14816",2007,47009,4.66176788710248,7.09672137849476,0
"14826",2003,47013,3.68522277661039,5.53733426701854,0
"14827",2004,47013,3.68522277661039,5.54126354515843,0
"14828",2005,47013,3.68522277661039,5.68357976733868,0
"14829",2006,47013,3.68522277661039,5.61312810638807,0
"14830",2007,47013,3.68522277661039,5.65599181081985,0
"15125",2003,47029,3.51348385739071,5.36129216570943,0
"15126",2004,47029,3.51348385739071,5.23644196282995,0
"15127",2005,47029,3.51348385739071,5.34710753071747,0
"15128",2006,47029,3.51348385739071,5.32300997913841,0
"15129",2007,47029,3.51348385739071,5.4380793089232,0
"14945",2003,47047,3.36058369877686,5.06890420222023,0
"14946",2004,47047,3.36058369877686,5.07517381523383,0
"14947",2005,47047,3.36058369877686,5.14749447681345,0
"14948",2006,47047,3.36058369877686,5.40717177146012,0
"14949",2007,47047,3.36058369877686,5.48063892334199,0
"15008",2003,47065,5.72976206361515,8.57319538153152,0
"15009",2004,47065,5.72976206361515,8.60300384782935,0
"15010",2005,47065,5.72976206361515,8.63194942871443,0
"15011",2006,47065,5.72976206361515,8.5577591531629,0
"15012",2007,47065,5.72976206361515,8.56369502506766,0
"15036",2003,47073,3.98085853120358,6.12686918411419,0
"15037",2004,47073,3.98085853120358,6.00881318544259,0
"15038",2005,47073,3.98085853120358,5.93489419561959,0
"15039",2006,47073,3.98085853120358,6.04263283368238,0
"15040",2007,47073,3.98085853120358,5.93753620508243,0
"14820",2003,47081,3.10436243807944,4.98360662170834,0
"14821",2004,47081,3.10436243807944,4.85203026391962,0
"14822",2005,47081,3.10436243807944,4.8283137373023,0
"14796",2006,47081,3.10436243807944,4.89034912822175,0
"14797",2007,47081,3.10436243807944,5.01063529409626,0
"14877",2003,47097,3.29957062757386,4.7361984483945,0
"14878",2004,47097,3.29957062757386,4.72738781871234,0
"14879",2005,47097,3.29957062757386,4.52178857704904,0
"14880",2006,47097,3.29957062757386,4.78749174278205,0
"14881",2007,47097,3.29957062757386,4.88280192258637,0
"14884",2003,47099,3.68702774075046,5.89715386763674,0
"14885",2004,47099,3.68702774075046,5.91889385427315,0
"14886",2005,47099,3.68702774075046,5.96614673912369,0
"14887",2006,47099,3.68702774075046,5.96614673912369,0
"14888",2007,47099,3.68702774075046,6.05208916892442,0
"15343",2003,47125,4.90355478157301,7.31654817718298,0
"15344",2004,47125,4.90355478157301,7.33498187887181,0
"15345",2005,47125,4.90355478157301,7.38894609761844,0
"15346",2006,47125,4.90355478157301,7.42595365707754,0
"15347",2007,47125,4.90355478157301,7.51479976048867,0
"15450",2003,47145,3.94951144983914,6.02344759296103,0
"15451",2004,47145,3.94951144983914,6.10255859461357,0
"15448",2005,47145,3.94951144983914,6.19236248947487,0
"15452",2006,47145,3.94951144983914,6.07993319509559,0
"15417",2007,47145,3.94951144983914,6.04973345523196,0
"15211",2003,47157,6.79958192210419,9.48607637340956,0
"15212",2004,47157,6.79958192210419,9.44770236052795,0
"15213",2005,47157,6.79958192210419,9.40640045488065,0
"15214",2006,47157,6.79958192210419,9.47031717333574,0
"15215",2007,47157,6.79958192210419,9.52493210973482,0
"15260",2003,47171,2.87169849263054,4.99721227376411,0
"15261",2004,47171,2.87169849263054,4.69134788222914,0
"15262",2005,47171,2.87169849263054,4.85981240436167,0
"15263",2006,47171,2.87169849263054,4.89034912822175,0
"15264",2007,47171,2.87169849263054,4.85981240436167,0
